classId,lec_dis,status,total_spots,enrolled_spots,waitlist_status,days,start_time,end_time,location,units,instructors
MATH0003B,Lec 1,Waitlist,0,0,1 of 6 Taken,MWF, 10am, 10:50am,Mathematical Sciences 5200,4.0,"Greene, M.P."
MATH0003B,Dis 1A,Waitlist,0,0,1 of 3 Taken,T, 10am, 10:50am,Mathematical Sciences 5138,0.0,TA
MATH0003B,Dis 1B,Waitlist,0,0,0 of 3 Taken,R, 10am, 10:50am,Mathematical Sciences 5138,0.0,TA
MATH0019001,Sem 1,Closed by Dept ,0,0,No Waitlist,Not scheduled,,,No Location,1.0,"Vese, L.A."
MATH0031A,Lec 1,Open,70,36,0 of 6 Taken,MWF, 8am, 8:50am,Mathematical Sciences 5200,4.0,The Staff
MATH0031A,Dis 1A,Open,35,28,0 of 3 Taken,T, 8am, 8:50am,Boelter Hall 5264,0.0,TA
MATH0031A,Dis 1B,Open,35,8,0 of 3 Taken,R, 8am, 8:50am,Boelter Hall 5264,0.0,TA
MATH0031A,Dis 1C,Cancelled,0,0,No Waitlist,T, 8am, 8:50am,No Location,0.0,No instructors
MATH0031A,Dis 1D,Cancelled,0,0,No Waitlist,R, 8am, 8:50am,No Location,0.0,No instructors
MATH0031A,Dis 1E,Cancelled,0,0,No Waitlist,T, 8am, 8:50am,No Location,0.0,No instructors
MATH0031A,Dis 1F,Cancelled,0,0,No Waitlist,R, 8am, 8:50am,No Location,0.0,No instructors
MATH0031A,Lec 2,Open,180,92,0 of 18 Taken,MWF, 12pm, 12:50pm,Mathematical Sciences 4000A,4.0,"Keranen, J.P."
MATH0031A,Dis 2A,Waitlist,0,0,0 of 3 Taken,T, 12pm, 12:50pm,Mathematical Sciences 5117,0.0,TA
MATH0031A,Dis 2B,Open,35,18,0 of 3 Taken,R, 12pm, 12:50pm,Mathematical Sciences 5117,0.0,TA
MATH0031A,Dis 2C,Open,35,19,0 of 3 Taken,T, 12pm, 12:50pm,Mathematical Sciences 5137,0.0,TA
MATH0031A,Dis 2D,Open,20,2,0 of 3 Taken,R, 12pm, 12:50pm,Mathematical Sciences 5137,0.0,TA
MATH0031A,Dis 2E,Open,20,9,0 of 3 Taken,T, 12pm, 12:50pm,Haines Hall 122,0.0,TA
MATH0031A,Dis 2F,Open,20,9,0 of 3 Taken,R, 12pm, 12:50pm,Haines Hall 122,0.0,TA
MATH0031A,Lec 3,Open,210,113,0 of 18 Taken,MWF, 1pm, 1:50pm,Rolfe Hall 1200,4.0,"Higgins, V."
MATH0031A,Dis 3A,Waitlist,0,0,0 of 3 Taken,T, 1pm, 1:50pm,Mathematical Sciences 5138,0.0,TA
MATH0031A,Dis 3B,Open,35,21,0 of 3 Taken,R, 1pm, 1:50pm,Mathematical Sciences 5138,0.0,TA
MATH0031A,Dis 3C,Open,35,32,0 of 3 Taken,T, 1pm, 1:50pm,Mathematical Sciences 5127,0.0,TA
MATH0031A,Dis 3D,Open,35,12,0 of 3 Taken,R, 1pm, 1:50pm,Mathematical Sciences 5127,0.0,TA
MATH0031A,Dis 3E,Open,35,7,0 of 3 Taken,T, 1pm, 1:50pm,Young Hall 2200,0.0,TA
MATH0031A,Dis 3F,Open,35,6,0 of 3 Taken,R, 1pm, 1:50pm,Young Hall 2200,0.0,TA
MATH0031AL,Lec 1,Open,188,82,0 of 18 Taken,MWF, 1pm, 1:50pm,Mathematical Sciences 4000A,5.0,"Dallas, H.J."
MATH0031AL,Dis 1A,Open,35,13,0 of 3 Taken,T, 10am, 11:50am,Bunche Hall 3150,0.0,TA
MATH0031AL,Dis 1B,Open,35,9,0 of 3 Taken,T, 10am, 11:50am,Mathematical Sciences 6627,0.0,TA
MATH0031AL,Dis 1C,Open,28,16,0 of 3 Taken,T, 12pm, 1:50pm,Bunche Hall 2168,0.0,TA
MATH0031AL,Dis 1D,Open,30,9,0 of 3 Taken,T, 12pm, 1:50pm,Franz Hall 2288,0.0,TA
MATH0031AL,Dis 1E,Open,25,20,0 of 3 Taken,T, 2pm, 3:50pm,Mathematical Sciences 6221,0.0,TA
MATH0031AL,Dis 1F,Open,35,15,0 of 3 Taken,T, 2pm, 3:50pm,Mathematical Sciences 5118,0.0,TA
MATH0031B,Lec 1,Open,210,168,0 of 18 Taken,MWF, 9am, 9:50am,Mathematical Sciences 4000A,4.0,"Johnson, C.L."
MATH0031B,Dis 1A,Waitlist,0,0,0 of 3 Taken,T, 9am, 9:50am,Mathematical Sciences 5137,0.0,TA
MATH0031B,Dis 1B,Waitlist,0,0,0 of 3 Taken,R, 9am, 9:50am,Mathematical Sciences 5137,0.0,TA
MATH0031B,Dis 1C,Waitlist,0,0,0 of 3 Taken,T, 9am, 9:50am,Mathematical Sciences 5138,0.0,TA
MATH0031B,Dis 1D,Open,35,31,0 of 3 Taken,R, 9am, 9:50am,Mathematical Sciences 5138,0.0,TA
MATH0031B,Dis 1E,Open,35,20,0 of 3 Taken,T, 9am, 9:50am,Bunche Hall 3150,0.0,TA
MATH0031B,Dis 1F,Open,35,12,0 of 3 Taken,R, 9am, 9:50am,Bunche Hall 3150,0.0,TA
MATH0031B,Lec 2,Closed,210,210,Waitlist Full (18),MWF, 10am, 10:50am,Young Hall CS76,4.0,"Arant, T.J."
MATH0031B,Dis 2A,Closed,35,35,Waitlist Full (3),T, 10am, 10:50am,Mathematical Sciences 5137,0.0,TA
MATH0031B,Dis 2B,Closed,35,35,Waitlist Full (3),R, 10am, 10:50am,Mathematical Sciences 5137,0.0,TA
MATH0031B,Dis 2C,Closed,35,35,Waitlist Full (3),T, 10am, 10:50am,Public Affairs Building 2238,0.0,TA
MATH0031B,Dis 2D,Closed,35,35,Waitlist Full (3),R, 10am, 10:50am,Public Affairs Building 2238,0.0,TA
MATH0031B,Dis 2E,Closed,35,35,Waitlist Full (3),T, 10am, 10:50am,Boelter Hall 5419,0.0,TA
MATH0031B,Dis 2F,Closed,35,35,Waitlist Full (3),R, 10am, 10:50am,Boelter Hall 5419,0.0,TA
MATH0031B,Lec 3,Closed,190,190,Waitlist Full (18),MWF, 1pm, 1:50pm,Young Hall CS76,4.0,"Lopez Rivera, P."
MATH0031B,Dis 3A,Closed,32,32,Waitlist Full (3),T, 1pm, 1:50pm,Dodd Hall 178,0.0,TA
MATH0031B,Dis 3B,Closed,32,32,Waitlist Full (3),R, 1pm, 1:50pm,Dodd Hall 178,0.0,TA
MATH0031B,Dis 3C,Closed,35,35,Waitlist Full (3),T, 1pm, 1:50pm,Mathematical Sciences 5118,0.0,TA
MATH0031B,Dis 3D,Closed,35,35,Waitlist Full (3),R, 1pm, 1:50pm,Mathematical Sciences 5118,0.0,TA
MATH0031B,Dis 3E,Closed,28,28,Waitlist Full (3),T, 1pm, 1:50pm,Public Affairs Building 2325,0.0,TA
MATH0031B,Dis 3F,Closed,28,28,Waitlist Full (3),R, 1pm, 1:50pm,Public Affairs Building 2325,0.0,TA
MATH0031B,Lec 4,Waitlist,0,0,4 of 18 Taken,MWF, 3pm, 3:50pm,Young Hall CS76,4.0,"Gu, H."
MATH0031B,Dis 4A,Waitlist,0,0,2 of 3 Taken,T, 3pm, 3:50pm,Bunche Hall 3157,0.0,TA
MATH0031B,Dis 4B,Waitlist,0,0,0 of 3 Taken,R, 3pm, 3:50pm,Bunche Hall 3157,0.0,TA
MATH0031B,Dis 4C,Waitlist,0,0,2 of 3 Taken,T, 3pm, 3:50pm,Public Affairs Building 2232,0.0,TA
MATH0031B,Dis 4D,Waitlist,0,0,0 of 3 Taken,R, 3pm, 3:50pm,Public Affairs Building 2232,0.0,TA
MATH0031B,Dis 4E,Waitlist,0,0,0 of 3 Taken,T, 3pm, 3:50pm,Mathematical Sciences 5137,0.0,TA
MATH0031B,Dis 4F,Waitlist,0,0,0 of 3 Taken,R, 3pm, 3:50pm,Mathematical Sciences 5137,0.0,TA
MATH0031B,Lec 5,Waitlist,0,0,15 of 18 Taken,MWF, 4pm, 4:50pm,Broad Art Center 2160E,4.0,"Flynn, P."
MATH0031B,Dis 5A,Closed,35,35,Waitlist Full (3),T, 4pm, 4:50pm,Boelter Hall 5264,0.0,TA
MATH0031B,Dis 5B,Waitlist,0,0,2 of 3 Taken,R, 4pm, 4:50pm,Boelter Hall 5264,0.0,TA
MATH0031B,Dis 5C,Waitlist,0,0,2 of 3 Taken,T, 4pm, 4:50pm,Boelter Hall 5273,0.0,TA
MATH0031B,Dis 5D,Waitlist,0,0,2 of 3 Taken,R, 4pm, 4:50pm,Boelter Hall 5273,0.0,TA
MATH0031B,Dis 5E,Closed,35,35,Waitlist Full (3),T, 4pm, 4:50pm,Boelter Hall 5440,0.0,TA
MATH0031B,Dis 5F,Closed,35,35,Waitlist Full (3),R, 4pm, 4:50pm,Boelter Hall 5440,0.0,TA
MATH0032A,Lec 1,Open,210,202,1 of 18 Taken,MWF, 10am, 10:50am,Mathematical Sciences 4000A,4.0,"Vashaw, K."
MATH0032A,Dis 1A,Waitlist,0,0,0 of 3 Taken,T, 10am, 10:50am,Dodd Hall 78,0.0,TA
MATH0032A,Dis 1B,Open,35,34,0 of 3 Taken,R, 10am, 10:50am,Dodd Hall 78,0.0,TA
MATH0032A,Dis 1C,Waitlist,0,0,1 of 3 Taken,T, 10am, 10:50am,Rolfe Hall 3126,0.0,TA
MATH0032A,Dis 1D,Open,35,29,0 of 3 Taken,R, 10am, 10:50am,Rolfe Hall 3126,0.0,TA
MATH0032A,Dis 1E,Waitlist,0,0,0 of 3 Taken,T, 10am, 10:50am,Mathematical Sciences 5128,0.0,TA
MATH0032A,Dis 1F,Open,35,34,0 of 3 Taken,R, 10am, 10:50am,Mathematical Sciences 5128,0.0,TA
MATH0032A,Lec 2,Waitlist,0,0,3 of 18 Taken,MWF, 11am, 11:50am,Mathematical Sciences 4000A,4.0,"Khitrik, M."
MATH0032A,Dis 2A,Waitlist,0,0,0 of 3 Taken,T, 11am, 11:50am,Mathematical Sciences 5137,0.0,TA
MATH0032A,Dis 2B,Waitlist,0,0,1 of 3 Taken,R, 11am, 11:50am,Mathematical Sciences 5137,0.0,TA
MATH0032A,Dis 2C,Waitlist,0,0,0 of 3 Taken,T, 11am, 11:50am,Mathematical Sciences 5127,0.0,TA
MATH0032A,Dis 2D,Waitlist,0,0,1 of 3 Taken,R, 11am, 11:50am,Mathematical Sciences 5127,0.0,TA
MATH0032A,Dis 2E,Waitlist,0,0,1 of 3 Taken,T, 11am, 11:50am,Mathematical Sciences 5138,0.0,TA
MATH0032A,Dis 2F,Waitlist,0,0,0 of 3 Taken,R, 11am, 11:50am,Mathematical Sciences 5138,0.0,TA
MATH0032A,Lec 3,Waitlist,0,0,7 of 18 Taken,MWF, 1pm, 1:50pm,Franz Hall 1178,4.0,"Kan, K."
MATH0032A,Dis 3A,Waitlist,0,0,1 of 3 Taken,T, 1pm, 1:50pm,Boelter Hall 5422,0.0,TA
MATH0032A,Dis 3B,Waitlist,0,0,0 of 3 Taken,R, 1pm, 1:50pm,Boelter Hall 5422,0.0,TA
MATH0032A,Dis 3C,Closed,35,35,Waitlist Full (3),T, 1pm, 1:50pm,Boelter Hall 5420,0.0,TA
MATH0032A,Dis 3D,Waitlist,0,0,1 of 3 Taken,R, 1pm, 1:50pm,Boelter Hall 5420,0.0,TA
MATH0032A,Dis 3E,Waitlist,0,0,2 of 3 Taken,T, 1pm, 1:50pm,Mathematical Sciences 5147,0.0,TA
MATH0032A,Dis 3F,Waitlist,0,0,0 of 3 Taken,R, 1pm, 1:50pm,Mathematical Sciences 5147,0.0,TA
MATH0032A,Lec 4,Waitlist,0,0,7 of 18 Taken,MWF, 3pm, 3:50pm,Young Hall CS24,4.0,"Li, L."
MATH0032A,Dis 4A,Waitlist,0,0,2 of 3 Taken,T, 3pm, 3:50pm,Bunche Hall 3153,0.0,TA
MATH0032A,Dis 4B,Waitlist,0,0,0 of 3 Taken,R, 3pm, 3:50pm,Bunche Hall 3153,0.0,TA
MATH0032A,Dis 4C,Waitlist,0,0,1 of 3 Taken,T, 3pm, 3:50pm,Boelter Hall 5252,0.0,TA
MATH0032A,Dis 4D,Waitlist,0,0,1 of 3 Taken,R, 3pm, 3:50pm,Boelter Hall 5252,0.0,TA
MATH0032A,Dis 4E,Closed,35,35,Waitlist Full (3),T, 3pm, 3:50pm,Mathematical Sciences 5138,0.0,TA
MATH0032A,Dis 4F,Waitlist,0,0,0 of 3 Taken,R, 3pm, 3:50pm,Mathematical Sciences 5138,0.0,TA
MATH0032B,Lec 1,Closed,210,210,Waitlist Full (18),MWF, 9am, 9:50am,Franz Hall 1178,4.0,"Beers, D."
MATH0032B,Dis 1A,Closed,35,35,Waitlist Full (3),T, 9am, 9:50am,Boelter Hall 5436,0.0,TA
MATH0032B,Dis 1B,Closed,35,35,Waitlist Full (3),R, 9am, 9:50am,Boelter Hall 5436,0.0,TA
MATH0032B,Dis 1C,Closed,35,35,Waitlist Full (3),T, 9am, 9:50am,Boelter Hall 5420,0.0,TA
MATH0032B,Dis 1D,Closed,35,35,Waitlist Full (3),R, 9am, 9:50am,Boelter Hall 5420,0.0,TA
MATH0032B,Dis 1E,Closed,35,35,Waitlist Full (3),T, 9am, 9:50am,Royce Hall 154,0.0,TA
MATH0032B,Dis 1F,Closed,35,35,Waitlist Full (3),R, 9am, 9:50am,Royce Hall 154,0.0,TA
MATH0032B,Lec 2,Closed,210,210,Waitlist Full (18),MWF, 12pm, 12:50pm,Rolfe Hall 1200,4.0,"Tan, H."
MATH0032B,Dis 2A,Closed,35,35,Waitlist Full (3),T, 12pm, 12:50pm,Mathematical Sciences 5118,0.0,TA
MATH0032B,Dis 2B,Closed,35,35,Waitlist Full (3),R, 12pm, 12:50pm,Mathematical Sciences 5118,0.0,TA
MATH0032B,Dis 2C,Closed,35,35,Waitlist Full (3),T, 12pm, 12:50pm,Geology Building 6704,0.0,TA
MATH0032B,Dis 2D,Closed,35,35,Waitlist Full (3),R, 12pm, 12:50pm,Geology Building 6704,0.0,TA
MATH0032B,Dis 2E,Closed,35,35,Waitlist Full (3),T, 12pm, 12:50pm,Mathematical Sciences 5127,0.0,TA
MATH0032B,Dis 2F,Closed,35,35,Waitlist Full (3),R, 12pm, 12:50pm,Mathematical Sciences 5127,0.0,TA
MATH0032B,Lec 3,Closed,210,210,Waitlist Full (18),MWF, 4pm, 4:50pm,Mathematical Sciences 4000A,4.0,"Diepeveen, W."
MATH0032B,Dis 3A,Closed,35,35,Waitlist Full (3),T, 4pm, 4:50pm,Mathematical Sciences 5118,0.0,TA
MATH0032B,Dis 3B,Closed,35,35,Waitlist Full (3),R, 4pm, 4:50pm,Mathematical Sciences 5118,0.0,TA
MATH0032B,Dis 3C,Closed,35,35,Waitlist Full (3),T, 4pm, 4:50pm,Mathematical Sciences 5127,0.0,TA
MATH0032B,Dis 3D,Closed,35,35,Waitlist Full (3),R, 4pm, 4:50pm,Mathematical Sciences 5127,0.0,TA
MATH0032B,Dis 3E,Closed,35,35,Waitlist Full (3),T, 4pm, 4:50pm,Mathematical Sciences 5137,0.0,TA
MATH0032B,Dis 3F,Closed,35,35,Waitlist Full (3),R, 4pm, 4:50pm,Mathematical Sciences 5137,0.0,TA
MATH0033A,Lec 1,Closed,210,210,Waitlist Full (18),MWF, 11am, 11:50am,Rolfe Hall 1200,4.0,"Katay, T."
MATH0033A,Dis 1A,Closed,35,35,Waitlist Full (3),T, 11am, 11:50am,Boelter Hall 5422,0.0,TA
MATH0033A,Dis 1B,Closed,35,35,Waitlist Full (3),R, 11am, 11:50am,Boelter Hall 5422,0.0,TA
MATH0033A,Dis 1C,Closed,35,35,Waitlist Full (3),T, 11am, 11:50am,Public Affairs Building 2238,0.0,TA
MATH0033A,Dis 1D,Closed,35,35,Waitlist Full (3),R, 11am, 11:50am,Public Affairs Building 2238,0.0,TA
MATH0033A,Dis 1E,Closed,35,35,Waitlist Full (3),T, 11am, 11:50am,Boelter Hall 5419,0.0,TA
MATH0033A,Dis 1F,Closed,35,35,Waitlist Full (3),R, 11am, 11:50am,Boelter Hall 5419,0.0,TA
MATH0033A,Lec 2,Closed,204,206,18 of 15 Taken,MWF, 12pm, 12:50pm,Franz Hall 1178,4.0,"Venkatesh, S."
MATH0033A,Dis 2A,Closed,35,35,Waitlist Full (3),T, 12pm, 12:50pm,Mathematical Sciences 5147,0.0,TA
MATH0033A,Dis 2B,Closed,35,35,Waitlist Full (3),R, 12pm, 12:50pm,Mathematical Sciences 5147,0.0,TA
MATH0033A,Dis 2C,Closed,35,35,Waitlist Full (3),T, 12pm, 12:50pm,Bunche Hall 3150,0.0,TA
MATH0033A,Dis 2D,Closed,35,35,Waitlist Full (3),R, 12pm, 12:50pm,Bunche Hall 3150,0.0,TA
MATH0033A,Dis 2E,Closed,32,32,Waitlist Full (3),T, 12pm, 12:50pm,Public Affairs Building 1256,0.0,TA
MATH0033A,Dis 2F,Closed,32,34,No Waitlist,R, 12pm, 12:50pm,Public Affairs Building 1256,0.0,TA
MATH0033B,Lec 1,Closed,210,210,Waitlist Full (18),MWF, 9am, 9:50am,Young Hall CS76,4.0,"Zhao, Z."
MATH0033B,Dis 1A,Closed,35,35,Waitlist Full (3),T, 9am, 9:50am,Boelter Hall 5280,0.0,TA
MATH0033B,Dis 1B,Closed,35,35,Waitlist Full (3),R, 9am, 9:50am,Boelter Hall 5280,0.0,TA
MATH0033B,Dis 1C,Closed,35,35,Waitlist Full (3),T, 9am, 9:50am,Boelter Hall 5419,0.0,TA
MATH0033B,Dis 1D,Closed,35,35,Waitlist Full (3),R, 9am, 9:50am,Boelter Hall 5419,0.0,TA
MATH0033B,Dis 1E,Closed,35,35,Waitlist Full (3),T, 9am, 9:50am,Boelter Hall 5272,0.0,TA
MATH0033B,Dis 1F,Closed,35,35,Waitlist Full (3),R, 9am, 9:50am,Boelter Hall 5272,0.0,TA
MATH0033B,Lec 2,Closed,210,210,Waitlist Full (18),MWF, 2pm, 2:50pm,Mathematical Sciences 4000A,4.0,"Munoz, S."
MATH0033B,Dis 2A,Closed,35,35,Waitlist Full (3),T, 2pm, 2:50pm,Mathematical Sciences 5117,0.0,TA
MATH0033B,Dis 2B,Closed,35,35,Waitlist Full (3),R, 2pm, 2:50pm,Mathematical Sciences 5117,0.0,TA
MATH0033B,Dis 2C,Closed,35,35,Waitlist Full (3),T, 2pm, 2:50pm,Mathematical Sciences 5127,0.0,TA
MATH0033B,Dis 2D,Closed,35,35,Waitlist Full (3),R, 2pm, 2:50pm,Mathematical Sciences 5127,0.0,TA
MATH0033B,Dis 2E,Closed,35,35,Waitlist Full (3),T, 2pm, 2:50pm,Mathematical Sciences 5138,0.0,TA
MATH0033B,Dis 2F,Closed,35,35,Waitlist Full (3),R, 2pm, 2:50pm,Mathematical Sciences 5138,0.0,TA
MATH0061,Lec 1,Waitlist,0,0,12 of 18 Taken,MWF, 2pm, 2:50pm,Franz Hall 1178,4.0,"Soskin, D."
MATH0061,Dis 1A,Waitlist,0,0,1 of 3 Taken,T, 2pm, 2:50pm,Mathematical Sciences 5137,0.0,TA
MATH0061,Dis 1B,Closed,35,35,Waitlist Full (3),R, 2pm, 2:50pm,Mathematical Sciences 5137,0.0,TA
MATH0061,Dis 1C,Waitlist,0,0,1 of 3 Taken,T, 2pm, 2:50pm,Geology Building 4645,0.0,TA
MATH0061,Dis 1D,Waitlist,0,0,2 of 3 Taken,R, 2pm, 2:50pm,Geology Building 4645,0.0,TA
MATH0061,Dis 1E,Closed,35,35,Waitlist Full (3),T, 2pm, 2:50pm,Mathematical Sciences 6229,0.0,TA
MATH0061,Dis 1F,Waitlist,0,0,2 of 3 Taken,R, 2pm, 2:50pm,Mathematical Sciences 6229,0.0,TA
MATH0061,Lec 2,Open,140,105,0 of 12 Taken,MWF, 3pm, 3:50pm,Mathematical Sciences 4000A,4.0,"Kasum, O."
MATH0061,Dis 2A,Waitlist,0,0,0 of 3 Taken,T, 3pm, 3:50pm,Mathematical Sciences 5117,0.0,TA
MATH0061,Dis 2B,Open,35,25,0 of 3 Taken,R, 3pm, 3:50pm,Mathematical Sciences 5117,0.0,TA
MATH0061,Dis 2C,Open,35,19,0 of 3 Taken,T, 3pm, 3:50pm,Mathematical Sciences 5127,0.0,TA
MATH0061,Dis 2D,Open,35,14,0 of 3 Taken,R, 3pm, 3:50pm,Mathematical Sciences 5127,0.0,TA
MATH0061,Dis 2E,Closed by Dept ,0,0,No Waitlist,T, 3pm, 3:50pm,Dodd Hall 178,0.0,TA
MATH0061,Dis 2F,Closed by Dept ,0,0,No Waitlist,R, 3pm, 3:50pm,Bunche Hall 2178,0.0,TA
MATH0074XP,Sem 1,Closed,30,32,No Waitlist,T, 2pm, 3:50pm,Mathematical Sciences 5203,3.0,"Chan, H.H."
MATH0074XP,Fld 1A,Closed,30,32,No Waitlist,T, 2pm, 3:50pm,Off campus,0.0,"Chan, H.H."
MATH0105B,Lec 1,Open,25,3,No Waitlist,MW, 1pm, 2:50pm,Mathematical Sciences 6221,4.0,"Lopez, I."
MATH0106,Lec 1,Cancelled,0,0,No Waitlist,MWF, 10am, 10:50am,Public Affairs Building,4.0,No instructors
MATH0110A,Lec 1,Closed,40,40,No Waitlist,MWF, 11am, 11:50am,Geology Building 6704,4.0,"Vashaw, K."
MATH0110B,Lec 1,Open,40,24,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 5117,4.0,"Sempliner, J."
MATH0110BH,Lec 1,Open,40,25,No Waitlist,MWF, 1pm, 1:50pm,Geology Building 6704,4.0,"Xu, Z."
MATH0114C,Lec 1,Open,40,28,No Waitlist,MWF, 9am, 9:50am,Geology Building 6704,4.0,"Arant, T.J."
MATH0115A,Lec 1,Closed,40,40,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 6229,5.0,"Yeong, W."
MATH0115A,Dis 1A,Closed,40,40,No Waitlist,TR, 9am, 9:50am,Mathematical Sciences 6229,0.0,TA
MATH0115A,Lec 2,Closed,40,40,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 6229,5.0,"Yeong, W."
MATH0115A,Dis 2A,Closed,40,40,No Waitlist,TR, 10am, 10:50am,Mathematical Sciences 6229,0.0,TA
MATH0115A,Lec 3,Closed,40,40,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 6229,5.0,"Ma, S."
MATH0115A,Dis 3A,Closed,40,40,No Waitlist,TR, 11am, 11:50am,Mathematical Sciences 6229,0.0,TA
MATH0115A,Lec 4,Closed,40,40,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 6229,5.0,"Moraga, J."
MATH0115A,Dis 4A,Closed,40,40,No Waitlist,TR, 12pm, 12:50pm,Mathematical Sciences 6229,0.0,TA
MATH0115A,Lec 5,Open,40,39,No Waitlist,MWF, 1pm, 1:50pm,Mathematical Sciences 6229,5.0,"Venkatesh, S."
MATH0115A,Dis 5A,Closed,40,40,No Waitlist,TR, 1pm, 1:50pm,Mathematical Sciences 6229,0.0,TA
MATH0115A,Lec 6,Closed,40,40,No Waitlist,MWF, 3pm, 3:50pm,Mathematical Sciences 6229,5.0,"Nienhaus, J."
MATH0115A,Dis 6A,Closed,40,40,No Waitlist,TR, 3pm, 3:50pm,Mathematical Sciences 6229,0.0,TA
MATH0115AH,Lec 1,Closed,30,30,No Waitlist,MWF, 1pm, 1:50pm,Geology Building 4645,5.0,"Conley, W.J."
MATH0115AH,Dis 1A,Closed,30,30,No Waitlist,TR, 1pm, 1:50pm,Boelter Hall 4283,0.0,TA
MATH0115B,Lec 1,Open,40,37,No Waitlist,MWF, 11am, 11:50am,Haines Hall 220,4.0,"Greene, R.E."
MATH0118,Lec 1,Open,40,28,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 5137,4.0,"Baker, J."
MATH0120A,Lec 1,Closed,40,40,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 5138,4.0,"Ebert, M."
MATH0131A,Lec 1,Closed,40,40,No Waitlist,MWF, 9am, 9:50am,Geology Building 4645,4.0,"Ding, C."
MATH0131A,Dis 1A,Closed,40,40,No Waitlist,T, 9am, 9:50am,Geology Building 4645,0.0,TA
MATH0131A,Lec 2,Closed,40,40,No Waitlist,MWF, 10am, 10:50am,Geology Building 4645,4.0,"Xu, P."
MATH0131A,Dis 2A,Closed,40,40,No Waitlist,T, 10am, 10:50am,Kaufman Hall 101,0.0,TA
MATH0131A,Lec 3,Closed,40,40,No Waitlist,MWF, 11am, 11:50am,Geology Building 4645,4.0,"Xu, P."
MATH0131A,Dis 3A,Closed,40,40,No Waitlist,R, 11am, 11:50am,Boelter Hall 5420,0.0,TA
MATH0131A,Lec 4,Closed,40,40,No Waitlist,MWF, 1pm, 1:50pm,Mathematical Sciences 5138,4.0,"Li, L."
MATH0131A,Dis 4A,Closed,40,40,No Waitlist,R, 1pm, 1:50pm,Boelter Hall 5436,0.0,TA
MATH0131A,Lec 5,Closed,40,40,No Waitlist,MWF, 2pm, 2:50pm,Mathematical Sciences 6229,4.0,"Altaf, I."
MATH0131A,Dis 5A,Closed,40,40,No Waitlist,R, 2pm, 2:50pm,Boelter Hall 5440,0.0,TA
MATH0131A,Lec 6,Closed,40,40,No Waitlist,MWF, 3pm, 3:50pm,Geology Building 4645,4.0,"Altaf, I."
MATH0131A,Dis 6A,Closed,40,40,No Waitlist,T, 3pm, 3:50pm,Kaufman Hall 101,0.0,TA
MATH0131AH,Lec 1,Closed,40,40,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 5138,4.0,"Biskup, M."
MATH0131AH,Dis 1A,Closed,40,40,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 5128,0.0,No instructors
MATH0131B,Lec 1,Closed,40,40,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 5127,4.0,"Ding, C."
MATH0131B,Dis 1A,Closed,40,40,No Waitlist,R, 11am, 11:50am,Mathematical Sciences 5117,0.0,TA
MATH0131B,Lec 2,Closed,40,40,No Waitlist,MWF, 2pm, 2:50pm,Public Affairs Building 1222,4.0,"Badreddine, R."
MATH0131B,Dis 2A,Closed,40,40,No Waitlist,R, 2pm, 2:50pm,Public Affairs Building 2232,0.0,TA
MATH0131BH,Lec 1,Open,40,31,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 5118,4.0,The Staff
MATH0131BH,Dis 1A,Open,40,31,No Waitlist,T, 11am, 11:50am,Bunche Hall 3157,0.0,No instructors
MATH0132,Lec 1,Open,80,75,No Waitlist,MWF, 11am, 11:50am,Public Affairs Building 1246,4.0,"Honda, K."
MATH0132,Dis 1A,Open,40,39,No Waitlist,T, 11am, 11:50am,Bunche Hall 3170,0.0,TA
MATH0132,Dis 1B,Open,40,36,No Waitlist,R, 11am, 11:50am,Bunche Hall 3170,0.0,TA
MATH0132,Lec 2,Closed,80,80,No Waitlist,MWF, 1pm, 1:50pm,Dodd Hall 175,4.0,"Zhao, Z."
MATH0132,Dis 2A,Closed,40,40,No Waitlist,T, 1pm, 1:50pm,Public Affairs Building 2214,0.0,TA
MATH0132,Dis 2B,Closed,40,40,No Waitlist,R, 1pm, 1:50pm,Public Affairs Building 2214,0.0,TA
MATH0132H,Lec 1,Closed,40,40,No Waitlist,MWF, 10am, 10:50am,Geology Building 6704,4.0,"Garnett, J.B."
MATH0132H,Dis 1A,Closed,40,40,No Waitlist,T, 10am, 10:50am,Bunche Hall 3157,0.0,No instructors
MATH0134,Lec 1,Closed,80,80,No Waitlist,MWF, 11am, 11:50am,Public Affairs Building 1234,4.0,"Kashefi, A."
MATH0134,Dis 1A,Closed,40,40,No Waitlist,T, 11am, 11:50am,Geology Building 4645,0.0,TA
MATH0134,Dis 1B,Closed,40,40,No Waitlist,R, 11am, 11:50am,Geology Building 4645,0.0,TA
