classId,lec_dis,status,total_spots,enrolled_spots,waitlist_status,days,start_time,end_time,location,units,instructors
MATH0003B,Lec 1,Open,70,69,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 5200,4.0,"Greene, M.P."
MATH0003B,Dis 1A,Closed,35,36,No Waitlist,T, 10am, 10:50am,Bunche Hall 3153,0.0,"Liu, J."
MATH0003B,Dis 1B,Open,35,33,No Waitlist,R, 10am, 10:50am,Bunche Hall 3153,0.0,"Liu, J."
MATH0031A,Lec 1,Open,210,188,No Waitlist,MWF, 8am, 8:50am,Mathematical Sciences 4000A,4.0,"Conley, W.J."
MATH0031A,Dis 1A,Open,35,32,No Waitlist,T, 8am, 8:50am,Mathematical Sciences 5147,0.0,"Swenberg, J.H."
MATH0031A,Dis 1B,Open,35,31,No Waitlist,R, 8am, 8:50am,Mathematical Sciences 5147,0.0,"Swenberg, J.H."
MATH0031A,Dis 1C,Closed,35,35,No Waitlist,T, 8am, 8:50am,Mathematical Sciences 5138,0.0,"Solheid, J."
MATH0031A,Dis 1D,Open,35,31,No Waitlist,R, 8am, 8:50am,Mathematical Sciences 5138,0.0,"Solheid, J."
MATH0031A,Dis 1E,Open,35,34,No Waitlist,T, 8am, 8:50am,Mathematical Sciences 5137,0.0,"Li, X."
MATH0031A,Dis 1F,Open,35,25,No Waitlist,R, 8am, 8:50am,Mathematical Sciences 5137,0.0,"Li, X."
MATH0031A,Lec 2,Open,210,198,No Waitlist,MWF, 12pm, 12:50pm,Renee and David Kaplan Hall A51,4.0,"Higgins, V."
MATH0031A,Dis 2A,Open,35,34,No Waitlist,T, 12pm, 12:50pm,Geology Building 4645,0.0,"Quijano, V."
MATH0031A,Dis 2B,Open,35,33,No Waitlist,R, 12pm, 12:50pm,Geology Building 4645,0.0,"Quijano, V."
MATH0031A,Dis 2C,Open,35,32,No Waitlist,T, 12pm, 12:50pm,Mathematical Sciences 5138,0.0,"Lu, A."
MATH0031A,Dis 2D,Closed,35,35,No Waitlist,R, 12pm, 12:50pm,Mathematical Sciences 5138,0.0,"Lu, A."
MATH0031A,Dis 2E,Open,35,33,No Waitlist,T, 12pm, 12:50pm,Boelter Hall 5420,0.0,"Zhou, J."
MATH0031A,Dis 2F,Open,35,31,No Waitlist,R, 12pm, 12:50pm,Boelter Hall 5420,0.0,"Zhou, J."
MATH0031AL,Lec 1,Open,210,99,No Waitlist,"MWF, T", 1pm 5pm, 1:50pm 5:50pm,"Mathematical Sciences 4000A, Renee and David Kaplan Hall A51",5.0,"Keranen, J.P."
MATH0031AL,Dis 1A,Open,35,34,No Waitlist,T, 1pm, 1:50pm,Mathematical Sciences 5203,0.0,"Slonim, Z.G."
MATH0031AL,Dis 1B,Open,35,25,No Waitlist,R, 1pm, 1:50pm,Mathematical Sciences 5203,0.0,"Slonim, Z.G."
MATH0031AL,Dis 1C,Open,35,19,No Waitlist,T, 1pm, 1:50pm,Mathematical Sciences 6221,0.0,"Milgrim, W."
MATH0031AL,Dis 1D,Open,35,3,No Waitlist,R, 1pm, 1:50pm,Mathematical Sciences 6221,0.0,"Milgrim, W."
MATH0031AL,Dis 1E,Open,35,16,No Waitlist,T, 1pm, 1:50pm,Renee and David Kaplan Hall A48,0.0,"Schuchardt, J.A."
MATH0031AL,Dis 1F,Open,35,2,No Waitlist,R, 1pm, 1:50pm,Renee and David Kaplan Hall A48,0.0,"Schuchardt, J.A."
MATH0031B,Lec 1,Open,210,190,No Waitlist,MWF, 9am, 9:50am,Bunche Hall 2209A,4.0,"Arant, T.J."
MATH0031B,Dis 1A,Open,35,31,No Waitlist,T, 9am, 9:50am,Royce Hall 162,0.0,Berkowitz Kriegman
MATH0031B,Dis 1B,Open,35,30,No Waitlist,R, 9am, 9:50am,Royce Hall 162,0.0,Berkowitz Kriegman
MATH0031B,Dis 1C,Open,35,33,No Waitlist,T, 9am, 9:50am,Geology Building 6704,0.0,"Malkov, S."
MATH0031B,Dis 1D,Open,35,34,No Waitlist,R, 9am, 9:50am,Geology Building 6704,0.0,"Malkov, S."
MATH0031B,Dis 1E,Open,35,30,No Waitlist,T, 9am, 9:50am,Mathematical Sciences 5137,0.0,"Wang, J."
MATH0031B,Dis 1F,Open,35,32,No Waitlist,R, 9am, 9:50am,Mathematical Sciences 5137,0.0,"Wang, J."
MATH0031B,Lec 2,Open,210,209,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 4000A,4.0,"Beers, D."
MATH0031B,Dis 2A,Closed,35,35,No Waitlist,T, 10am, 10:50am,Geology Building 6704,0.0,"Johnson, R.C."
MATH0031B,Dis 2B,Open,35,33,No Waitlist,R, 10am, 10:50am,Geology Building 6704,0.0,"Johnson, R.C."
MATH0031B,Dis 2C,Closed,35,37,No Waitlist,T, 10am, 10:50am,Geology Building 4645,0.0,"Lebovitz, A."
MATH0031B,Dis 2D,Open,35,34,No Waitlist,R, 10am, 10:50am,Geology Building 4645,0.0,"Lebovitz, A."
MATH0031B,Dis 2E,Closed,35,37,No Waitlist,T, 10am, 10:50am,La Kretz Hall 120,0.0,"Russo, L."
MATH0031B,Dis 2F,Open,35,33,No Waitlist,R, 10am, 10:50am,La Kretz Hall 120,0.0,"Russo, L."
MATH0031B,Lec 3,Closed,210,214,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 4000A,4.0,"Xiong, H."
MATH0031B,Dis 3A,Closed,35,35,No Waitlist,T, 11am, 11:50am,Boelter Hall 9436,0.0,"Slater, B."
MATH0031B,Dis 3B,Closed,35,37,No Waitlist,R, 11am, 11:50am,Boelter Hall 9436,0.0,"Slater, B."
MATH0031B,Dis 3C,Open,35,34,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 5138,0.0,Sellakumaran Latha
MATH0031B,Dis 3D,Closed,35,36,No Waitlist,R, 11am, 11:50am,Mathematical Sciences 5138,0.0,Sellakumaran Latha
MATH0031B,Dis 3E,Closed,35,35,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 5137,0.0,"Kong, M.H."
MATH0031B,Dis 3F,Closed,35,37,No Waitlist,R, 11am, 11:50am,Mathematical Sciences 5137,0.0,"Kong, M.H."
MATH0031B,Lec 4,Open,210,167,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 4000A,4.0,"Johnson, C.L."
MATH0031B,Dis 4A,Open,35,33,No Waitlist,T, 12pm, 12:50pm,Boelter Hall 5280,0.0,"Mikat, C.R."
MATH0031B,Dis 4B,Open,35,27,No Waitlist,R, 12pm, 12:50pm,Boelter Hall 5280,0.0,"Mikat, C.R."
MATH0031B,Dis 4C,Open,35,30,No Waitlist,T, 12pm, 12:50pm,Rolfe Hall 3134,0.0,"Zender, M."
MATH0031B,Dis 4D,Open,35,29,No Waitlist,R, 12pm, 12:50pm,Rolfe Hall 3134,0.0,"Zender, M."
MATH0031B,Dis 4E,Open,35,28,No Waitlist,T, 12pm, 12:50pm,Bunche Hall 3156,0.0,"Rui, D.K."
MATH0031B,Dis 4F,Open,35,20,No Waitlist,R, 12pm, 12:50pm,Bunche Hall 3156,0.0,"Rui, D.K."
MATH0031B,Lec 5,Open,210,207,No Waitlist,MWF, 1pm, 1:50pm,Bunche Hall 1209B,4.0,"Badreddine, R."
MATH0031B,Dis 5A,Closed,35,36,No Waitlist,T, 1pm, 1:50pm,Geology Building 6704,0.0,"Liu, H.Y."
MATH0031B,Dis 5B,Closed,35,35,No Waitlist,R, 1pm, 1:50pm,Geology Building 6704,0.0,"Liu, H.Y."
MATH0031B,Dis 5C,Open,35,34,No Waitlist,T, 1pm, 1:50pm,Bunche Hall 3164,0.0,"Rui, D.K."
MATH0031B,Dis 5D,Open,35,32,No Waitlist,R, 1pm, 1:50pm,Bunche Hall 3164,0.0,"Rui, D.K."
MATH0031B,Dis 5E,Open,35,34,No Waitlist,T, 1pm, 1:50pm,Boelter Hall 5420,0.0,"Wu, C."
MATH0031B,Dis 5F,Closed,35,36,No Waitlist,R, 1pm, 1:50pm,Boelter Hall 5420,0.0,"Wu, C."
MATH0032A,Lec 1,Closed,210,216,No Waitlist,MWF, 10am, 10:50am,Bunche Hall 1209B,4.0,"Yanez Etcheberry,"
MATH0032A,Dis 1A,Open,35,34,No Waitlist,T, 10am, 10:50am,Royce Hall 156,0.0,"Faktor, B."
MATH0032A,Dis 1B,Closed,35,36,No Waitlist,R, 10am, 10:50am,Royce Hall 156,0.0,"Faktor, B."
MATH0032A,Dis 1C,Closed,35,37,No Waitlist,T, 10am, 10:50am,Boelter Hall 5272,0.0,"Loe, T."
MATH0032A,Dis 1D,Open,35,34,No Waitlist,R, 10am, 10:50am,Boelter Hall 5272,0.0,"Loe, T."
MATH0032A,Dis 1E,Closed,35,37,No Waitlist,T, 10am, 10:50am,Rolfe Hall 3129,0.0,"Baeumer, A."
MATH0032A,Dis 1F,Closed,35,38,No Waitlist,R, 10am, 10:50am,Rolfe Hall 3129,0.0,"Baeumer, A."
MATH0032A,Lec 2,Closed,210,210,No Waitlist,MWF, 11am, 11:50am,Bunche Hall 2209A,4.0,"Kan, K."
MATH0032A,Dis 2A,Closed,35,35,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 5118,0.0,"Goldman, B."
MATH0032A,Dis 2B,Closed,35,35,No Waitlist,R, 11am, 11:50am,Mathematical Sciences 5118,0.0,"Goldman, B."
MATH0032A,Dis 2C,Closed,35,35,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 5147,0.0,"Tu, Z.T."
MATH0032A,Dis 2D,Closed,35,35,No Waitlist,R, 11am, 11:50am,Mathematical Sciences 5147,0.0,"Tu, Z.T."
MATH0032A,Dis 2E,Closed,35,35,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 5117,0.0,"Baeumer, A."
MATH0032A,Dis 2F,Closed,35,35,No Waitlist,R, 11am, 11:50am,Mathematical Sciences 5117,0.0,"Baeumer, A."
MATH0032A,Lec 3,Closed,210,212,No Waitlist,MWF, 12pm, 12:50pm,Franz Hall 1178,4.0,"Vashaw, K."
MATH0032A,Dis 3A,Closed,35,36,No Waitlist,T, 12pm, 12:50pm,Bunche Hall 3150,0.0,"Baugher, Z.M."
MATH0032A,Dis 3B,Open,35,33,No Waitlist,R, 12pm, 12:50pm,Bunche Hall 3150,0.0,"Baugher, Z.M."
MATH0032A,Dis 3C,Closed,35,36,No Waitlist,T, 12pm, 12:50pm,Rolfe Hall 3121,0.0,"Han, Z."
MATH0032A,Dis 3D,Closed,35,35,No Waitlist,R, 12pm, 12:50pm,Rolfe Hall 3121,0.0,"Han, Z."
MATH0032A,Dis 3E,Open,35,34,No Waitlist,T, 12pm, 12:50pm,Mathematical Sciences 5118,0.0,"Liu, Z."
MATH0032A,Dis 3F,Closed,35,38,No Waitlist,R, 12pm, 12:50pm,Physics and Astronomy Building 1749,0.0,"Liu, Z."
MATH0032B,Lec 1,Open,210,209,No Waitlist,MWF, 9am, 9:50am,Bunche Hall 1209B,4.0,"Diepeveen, W."
MATH0032B,Dis 1A,Closed,35,35,No Waitlist,T, 9am, 9:50am,Mathematical Sciences 5127,0.0,"Papenburg, H."
MATH0032B,Dis 1B,Closed,35,35,No Waitlist,R, 9am, 9:50am,Mathematical Sciences 5127,0.0,"Papenburg, H."
MATH0032B,Dis 1C,Open,35,34,No Waitlist,T, 9am, 9:50am,Mathematical Sciences 5118,0.0,"Raghavan, R."
MATH0032B,Dis 1D,Closed,35,35,No Waitlist,R, 9am, 9:50am,Mathematical Sciences 5118,0.0,"Raghavan, R."
MATH0032B,Dis 1E,Closed,35,35,No Waitlist,T, 9am, 9:50am,Mathematical Sciences 5117,0.0,"Mulherkar, S.J."
MATH0032B,Dis 1F,Closed,35,35,No Waitlist,R, 9am, 9:50am,Mathematical Sciences 5117,0.0,"Mulherkar, S.J."
MATH0032B,Lec 2,Closed,210,217,No Waitlist,MWF, 12pm, 12:50pm,Bunche Hall 2209A,4.0,"George, T."
MATH0032B,Dis 2A,Closed,35,35,No Waitlist,T, 12pm, 12:50pm,Mathematical Sciences 6627,0.0,"Raghavan, R."
MATH0032B,Dis 2B,Closed,35,36,No Waitlist,R, 12pm, 12:50pm,Mathematical Sciences 6627,0.0,"Raghavan, R."
MATH0032B,Dis 2C,Closed,35,37,No Waitlist,T, 12pm, 12:50pm,Bunche Hall 3143,0.0,"Tambe, I."
MATH0032B,Dis 2D,Closed,35,36,No Waitlist,R, 12pm, 12:50pm,Bunche Hall 3143,0.0,"Tambe, I."
MATH0032B,Dis 2E,Closed,35,36,No Waitlist,T, 12pm, 12:50pm,Physics and Astronomy Building 2748,0.0,"Shors, I."
MATH0032B,Dis 2F,Closed,35,37,No Waitlist,R, 12pm, 12:50pm,Physics and Astronomy Building 2748,0.0,"Shors, I."
MATH0032B,Lec 3,Closed,210,211,No Waitlist,MWF, 4pm, 4:50pm,Mathematical Sciences 4000A,4.0,"Min, H."
MATH0032B,Dis 3A,Closed,35,35,No Waitlist,T, 4pm, 4:50pm,Mathematical Sciences 5117,0.0,"Shors, I."
MATH0032B,Dis 3B,Closed,35,36,No Waitlist,R, 4pm, 4:50pm,Mathematical Sciences 5117,0.0,"Shors, I."
MATH0032B,Dis 3C,Open,35,34,No Waitlist,T, 4pm, 4:50pm,Mathematical Sciences 5118,0.0,"Tao, Y."
MATH0032B,Dis 3D,Closed,35,36,No Waitlist,R, 4pm, 4:50pm,Mathematical Sciences 5118,0.0,"Tao, Y."
MATH0032B,Dis 3E,Open,35,34,No Waitlist,T, 4pm, 4:50pm,Mathematical Sciences 5127,0.0,"Hung, F."
MATH0032B,Dis 3F,Closed,35,36,No Waitlist,R, 4pm, 4:50pm,Mathematical Sciences 5127,0.0,"Hung, F."
MATH0032BH,Lec 1,Open,38,29,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 5137,4.0,"Ebert, M."
MATH0032BH,Dis 1A,Open,38,29,No Waitlist,T, 9am, 9:50am,Boelter Hall 2444,0.0,"Hopper, J.S."
MATH0033A,Lec 1,Closed,210,216,No Waitlist,MWF, 11am, 11:50am,Bunche Hall 1209B,4.0,"Shin, B.Y."
MATH0033A,Dis 1A,Closed,35,37,No Waitlist,T, 11am, 11:50am,Public Affairs Building 1234,0.0,"Partin, C."
MATH0033A,Dis 1B,Closed,35,35,No Waitlist,R, 11am, 11:50am,Public Affairs Building 1234,0.0,"Partin, C."
MATH0033A,Dis 1C,Closed,35,38,No Waitlist,T, 11am, 11:50am,Boelter Hall 5272,0.0,"Zender, M."
MATH0033A,Dis 1D,Closed,35,37,No Waitlist,R, 11am, 11:50am,Boelter Hall 5272,0.0,"Zender, M."
MATH0033A,Dis 1E,Closed,35,37,No Waitlist,T, 11am, 11:50am,Rolfe Hall 3129,0.0,"Xue, A.J."
MATH0033A,Dis 1F,Open,35,32,No Waitlist,R, 11am, 11:50am,Rolfe Hall 3129,0.0,"Xue, A.J."
MATH0033A,Lec 2,Closed,210,225,No Waitlist,MWF, 12pm, 12:50pm,Bunche Hall 1209B,4.0,"Nienhaus, J."
MATH0033A,Dis 2A,Closed,35,38,No Waitlist,T, 12pm, 12:50pm,Mathematical Sciences 5127,0.0,"Nguyen, H."
MATH0033A,Dis 2B,Closed,35,38,No Waitlist,R, 12pm, 12:50pm,Mathematical Sciences 5127,0.0,"Nguyen, H."
MATH0033A,Dis 2C,Closed,35,37,No Waitlist,T, 12pm, 12:50pm,Mathematical Sciences 5117,0.0,"He, X."
MATH0033A,Dis 2D,Closed,35,38,No Waitlist,R, 12pm, 12:50pm,Mathematical Sciences 5117,0.0,"He, X."
MATH0033A,Dis 2E,Closed,35,37,No Waitlist,T, 12pm, 12:50pm,Mathematical Sciences 6620,0.0,"Van Rooy, E.E."
MATH0033A,Dis 2F,Closed,35,37,No Waitlist,R, 12pm, 12:50pm,Mathematical Sciences 5128,0.0,"Van Rooy, E.E."
MATH0033B,Lec 1,Open,210,199,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 4000A,4.0,"Zhao, Z."
MATH0033B,Dis 1A,Open,35,34,No Waitlist,T, 9am, 9:50am,Rolfe Hall 3135,0.0,"Lim, Z."
MATH0033B,Dis 1B,Closed,35,35,No Waitlist,R, 9am, 9:50am,Rolfe Hall 3135,0.0,"Lim, Z."
MATH0033B,Dis 1C,Open,35,34,No Waitlist,T, 9am, 9:50am,Boelter Hall 5273,0.0,"Goldman, B."
MATH0033B,Dis 1D,Open,35,31,No Waitlist,R, 9am, 9:50am,Boelter Hall 5273,0.0,"Goldman, B."
MATH0033B,Dis 1E,Open,35,33,No Waitlist,T, 9am, 9:50am,Boelter Hall 5422,0.0,"Nadjimzadah, A."
MATH0033B,Dis 1F,Open,35,32,No Waitlist,R, 9am, 9:50am,Boelter Hall 5422,0.0,"Nadjimzadah, A."
MATH0033B,Lec 2,Open,210,206,No Waitlist,MWF, 2pm, 2:50pm,Bunche Hall 1209B,4.0,"Munoz, S."
MATH0033B,Dis 2A,Closed,35,35,No Waitlist,T, 2pm, 2:50pm,Mathematical Sciences 5127,0.0,"Lim, Z."
MATH0033B,Dis 2B,Closed,35,35,No Waitlist,R, 2pm, 2:50pm,Mathematical Sciences 5127,0.0,"Lim, Z."
MATH0033B,Dis 2C,Closed,35,36,No Waitlist,T, 2pm, 2:50pm,Mathematical Sciences 5137,0.0,"Lu, A."
MATH0033B,Dis 2D,Open,35,34,No Waitlist,R, 2pm, 2:50pm,Mathematical Sciences 5137,0.0,"Lu, A."
MATH0033B,Dis 2E,Open,35,32,No Waitlist,T, 2pm, 2:50pm,Mathematical Sciences 5118,0.0,"Xue, A.J."
MATH0033B,Dis 2F,Open,35,34,No Waitlist,R, 2pm, 2:50pm,Mathematical Sciences 5118,0.0,"Xue, A.J."
MATH0061,Lec 1,Open,210,199,No Waitlist,MWF, 2pm, 2:50pm,Mathematical Sciences 4000A,4.0,"Do, K."
MATH0061,Dis 1A,Open,35,32,No Waitlist,T, 2pm, 2:50pm,Rolfe Hall 3134,0.0,"Johnson, R.C."
MATH0061,Dis 1B,Closed,35,35,No Waitlist,R, 2pm, 2:50pm,Rolfe Hall 3134,0.0,"Johnson, R.C."
MATH0061,Dis 1C,Open,35,34,No Waitlist,T, 2pm, 2:50pm,Haines Hall A44,0.0,"Martinez, T.C."
MATH0061,Dis 1D,Open,35,33,No Waitlist,R, 2pm, 2:50pm,Haines Hall A44,0.0,"Martinez, T.C."
MATH0061,Dis 1E,Open,35,30,No Waitlist,T, 2pm, 2:50pm,Geology Building 6704,0.0,"Miranda, R."
MATH0061,Dis 1F,Closed,35,35,No Waitlist,R, 2pm, 2:50pm,Geology Building 6704,0.0,"Miranda, R."
MATH0061,Lec 2,Open,210,181,No Waitlist,MWF, 3pm, 3:50pm,Mathematical Sciences 4000A,4.0,"Xu, P."
MATH0061,Dis 2A,Open,35,31,No Waitlist,T, 3pm, 3:50pm,Mathematical Sciences 5147,0.0,"Chen, N."
MATH0061,Dis 2B,Open,35,31,No Waitlist,R, 3pm, 3:50pm,Mathematical Sciences 5147,0.0,"Chen, N."
MATH0061,Dis 2C,Open,35,27,No Waitlist,T, 3pm, 3:50pm,Mathematical Sciences 5138,0.0,"Xing, K."
MATH0061,Dis 2D,Open,35,29,No Waitlist,R, 3pm, 3:50pm,Mathematical Sciences 5138,0.0,"Xing, K."
MATH0061,Dis 2E,Open,35,31,No Waitlist,T, 3pm, 3:50pm,Mathematical Sciences 5137,0.0,"Miranda, R."
MATH0061,Dis 2F,Open,35,32,No Waitlist,R, 3pm, 3:50pm,Mathematical Sciences 5137,0.0,"Miranda, R."
MATH0073XP,Sem 1,Closed,25,28,No Waitlist,T, 2pm, 3:50pm,Mathematical Sciences 6201,3.0,"Lopez, I."
MATH0073XP,Fld 1A,Closed,25,28,No Waitlist,T, 2pm, 3:50pm,Off campus,0.0,"Lopez, I."
MATH0105B,Lec 1,Open,25,9,No Waitlist,MW, 1pm, 2:50pm,Mathematical Sciences 6221,4.0,"Dallas, H.J., Lopez, I."
MATH0110A,Lec 1,Closed,40,40,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 5118,4.0,"Vashaw, K."
MATH0110A,Dis 1A,Closed,40,40,No Waitlist,T, 11am, 11:50am,Bunche Hall 3156,0.0,"Zheleznyak, A."
MATH0110B,Lec 1,Open,40,26,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 5117,4.0,"Do, K."
MATH0110B,Dis 1A,Open,40,26,No Waitlist,R, 10am, 10:50am,Perloff Hall 1102,0.0,"Baugher, Z.M."
MATH0110BH,Lec 1,Open,40,28,No Waitlist,MWF, 1pm, 1:50pm,Rolfe Hall 3134,4.0,"Gao, Z."
MATH0110BH,Dis 1A,Open,40,28,No Waitlist,R, 1pm, 1:50pm,Physics and Astronomy Building 2748,0.0,"Enwright, J."
MATH0114C,Lec 1,Open,40,22,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 5127,4.0,"Arant, T.J."
MATH0114C,Dis 1A,Open,40,22,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 5233,0.0,"Li, X."
MATH0115A,Lec 1,Open,40,38,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 6229,5.0,"Yeong, W."
MATH0115A,Dis 1A,Open,40,38,No Waitlist,TR, 9am, 9:50am,Mathematical Sciences 6229,0.0,"Lyu, H."
MATH0115A,Lec 2,Closed,40,45,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 6229,5.0,"Yeong, W."
MATH0115A,Dis 2A,Closed,40,45,No Waitlist,TR, 10am, 10:50am,Mathematical Sciences 6229,0.0,"Hopper, J.S."
MATH0115A,Lec 3,Open,40,36,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 6229,5.0,"Bao, C."
MATH0115A,Dis 3A,Open,40,36,No Waitlist,TR, 11am, 11:50am,Geology Building 6704,0.0,"Hung, F."
MATH0115A,Lec 4,Open,40,37,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 6229,5.0,"Bao, C."
MATH0115A,Dis 4A,Open,40,37,No Waitlist,TR, 12pm, 12:50pm,Mathematical Sciences 6229,0.0,"Zheleznyak, A."
MATH0115A,Lec 5,Closed,40,41,No Waitlist,MWF, 1pm, 1:50pm,Mathematical Sciences 6229,5.0,"Shin, B.Y."
MATH0115A,Dis 5A,Closed,40,41,No Waitlist,TR, 1pm, 1:50pm,Geology Building 4645,0.0,"Kong, M.H."
MATH0115A,Lec 6,Open,40,28,No Waitlist,MWF, 3pm, 3:50pm,Mathematical Sciences 6229,5.0,"Moraga, J."
MATH0115A,Dis 6A,Open,40,28,No Waitlist,TR, 3pm, 3:50pm,Geology Building 4645,0.0,"Oda, T."
MATH0115AH,Lec 1,Open,40,32,No Waitlist,MWF, 1pm, 1:50pm,Mathematical Sciences 5137,5.0,"Moraga, J."
MATH0115AH,Dis 1A,Open,40,32,No Waitlist,TR, 1pm, 1:50pm,Mathematical Sciences 5137,0.0,"Oda, T."
MATH0115B,Lec 1,Open,40,30,No Waitlist,MWF, 1pm, 1:50pm,Mathematical Sciences 5138,4.0,"Gannon, T.A."
MATH0115B,Dis 1A,Open,40,30,No Waitlist,R, 1pm, 1:50pm,Rolfe Hall 3134,0.0,"Hillery, J."
MATH0116,Lec 1,Closed by Dept ,0,0,No Waitlist,Not scheduled,,,No Location,4.0,The Staff
MATH0116,Dis 1A,Closed by Dept ,0,0,No Waitlist,Not scheduled,,,No Location,0.0,TA
MATH0120A,Lec 1,Closed,40,41,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 5137,4.0,"Min, H."
MATH0120A,Dis 1A,Closed,40,41,No Waitlist,R, 12pm, 12:50pm,Boelter Hall 5419,0.0,"Brown, T.R."
MATH0131A,Lec 1,Closed,40,40,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 5127,4.0,"Ding, C."
MATH0131A,Dis 1A,Closed,40,40,No Waitlist,T, 9am, 9:50am,Public Affairs Building 2242,0.0,"Liu, H.Y."
MATH0131A,Lec 2,Closed,40,41,No Waitlist,MWF, 10am, 10:50am,Geology Building 4645,4.0,"Xu, P."
MATH0131A,Dis 2A,Closed,40,41,No Waitlist,T, 10am, 10:50am,Kaufman Hall 101,0.0,"Truong, S.K."
MATH0131A,Lec 3,Closed,40,42,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 5137,4.0,"Li, L."
MATH0131A,Dis 3A,Closed,40,42,No Waitlist,R, 11am, 11:50am,Geology Building 4645,0.0,"Chin, A.G."
MATH0131A,Lec 4,Closed,40,42,No Waitlist,MWF, 1pm, 1:50pm,Geology Building 4645,4.0,"Li, L."
MATH0131A,Dis 4A,Closed,40,42,No Waitlist,R, 1pm, 1:50pm,Mathematical Sciences 5117,0.0,"Chin, A.G."
MATH0131A,Lec 5,Closed,40,40,No Waitlist,MWF, 2pm, 2:50pm,Geology Building 4645,4.0,"Tan, H."
MATH0131A,Dis 5A,Closed,40,40,No Waitlist,R, 2pm, 2:50pm,Renee and David Kaplan Hall 135,0.0,"Truong, S.K."
MATH0131A,Lec 6,Open,40,36,No Waitlist,MWF, 3pm, 3:50pm,Geology Building 6704,4.0,"Munoz, S."
MATH0131A,Dis 6A,Open,40,36,No Waitlist,T, 3pm, 3:50pm,Geology Building 6704,0.0,"Shevchenko, O."
MATH0131AH,Lec 1,Closed,40,40,No Waitlist,MWF, 11am, 11:50am,Geology Building 4645,4.0,"Menz, G."
MATH0131AH,Dis 1A,Closed,40,40,No Waitlist,T, 11am, 11:50am,Geology Building 4645,0.0,"Hogan, J.T."
MATH0131B,Lec 1,Open,40,39,No Waitlist,MWF, 11am, 11:50am,Geology Building 6704,4.0,"Varvarezos, K.K."
MATH0131B,Dis 1A,Open,40,39,No Waitlist,R, 11am, 11:50am,Boelter Hall 5273,0.0,"Kowalski, M."
MATH0131B,Lec 2,Closed,40,40,No Waitlist,MWF, 2pm, 2:50pm,Mathematical Sciences 5147,4.0,"Varvarezos, K.K."
MATH0131B,Dis 2A,Closed,40,40,No Waitlist,R, 2pm, 2:50pm,Haines Hall 220,0.0,"Kalarickal, J."
MATH0131BH,Lec 1,Open,40,13,No Waitlist,MWF, 11am, 11:50am,Bunche Hall 3178,4.0,"Gangbo, W."
MATH0131BH,Dis 1A,Open,40,13,No Waitlist,R, 11am, 11:50am,Rolfe Hall 3121,0.0,"Malkov, S."
MATH0205B,Lec 1,Open,30,8,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 6221,4.0,"Sharifi, R.T."
MATH0206B,Lec 1,Open,30,9,No Waitlist,MWF, 3pm, 3:50pm,Mathematical Sciences 6201,4.0,"Pak, I."
MATH0207A,Lec 1,Open,30,3,No Waitlist,MWF, 4pm, 4:50pm,Mathematical Sciences 5117,4.0,"Blasius, D.M."
MATH0207B,Lec 1,Closed by Dept ,0,0,No Waitlist,MWF, 1pm, 1:50pm,No Location,4.0,The Staff
MATH0209BM,Lec 1,Open,20,7,0 of 15 Taken,MW, 4pm, 5:50pm,Renee and David Kaplan Hall 135,4.0,"Ostrovsky, R."
MATH0210B,Lec 1,Open,30,17,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 6201,4.0,"Merkurjev, A.S."
MATH0210B,Dis 1A,Open,30,17,No Waitlist,R, 10am, 10:50am,Mathematical Sciences 6201,0.0,"Suh, J."
MATH0214A,Lec 1,Open,30,17,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 6201,4.0,"Totaro, B."
MATH0220B,Lec 1,Open,30,4,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 5203,4.0,"Ben Neria, O."
MATH0225B,Lec 1,Open,30,15,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 5203,4.0,"Honda, K."
